time,effr_avg_jan,effr_avg_feb,effr_start_feb,effr_end_jan,volume,effr_start_jan,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2023-10-16 12:21:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,200.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 12:22:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,1083.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 12:23:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,116.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 12:30:00+00:00,5.415000000000006,5.415000000000006,5.415000000000006,5.415000000000006,68.0,5.415000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-16 12:32:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,255.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 12:42:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,49.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 12:45:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,9.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 13:30:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,100.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 13:32:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,11.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 13:36:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,102.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 13:37:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,6.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-10-16 13:52:00+00:00,5.415000000000006,5.420000000000002,5.420000000000002,5.420000000000002,131.0,5.4126190476190565,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
